800036,7bcb8eb655f9b7fa5647f88b2a15ffabe5becb25378e7e6f22192eba752dfd0di0,637769928170775
800037,c36ad9c5d4546e432dfead43090e0e6566b7af499c4c1237299792906396925ci0,1778835552704471
800038,e651655acb78663da979c948f2500ecf1144ab3d6011d54079568d7534d8e05bi0,694324310842027
800039,63d9ed48a46a67e512f653e45e9a73742ecbeeac3f4730a9f10a1f8b5a768f9bi0,107103544135088
800040,9d23fd3493b1d9f325810853fa5adae390f2648767c1590c841fae7bd8dfa676i0,1546905358041167
800041,eb423bf10e2991287ad19dff7238373d9ea80443927a88a2669a72020bbb2195i0,637769928185637
800042,f044b19a1f68aa37bed39ee25951dcdcd56257c8fbb53c5393a52db3d71734d4i0,678201110231548
800043,085beaf5dc927d6b40e64ee912718aaded661eb24420b022bbc347e0a3d14a5fi0,688250847313377
800044,cb1439fb553044fc72e7dccac5d4f8fa9fcf003751c542d4160af7f8eedcd436i0,1936109975610157
800045,ac11b90c1e02e511c3fbd9d18d7aa92646ba178fff063b0b45487abb354c7ed5i0,1018467947521752
800046,23741baca299cd2c37db41eca9fe1b64ce974563935d3c173648c9a230c46f95i0,1936109975611968
800047,efd8b247e1448b0375c356e2196be01d6cb6f9d9220186a0d506819e7a93a252i0,303288217970748
800048,6f2a57bce1ede4e92347119c60f7d3fb4e095b34fcdc72b7950034b3c3aef9adi0,107103544141556
800049,00ec7d974fd106d3861be5952734d3f8a40446d95554e456fae87b55e2053dd0i0,1055836156603447
800050,d919d7d22bf03038baf081fc7636bc88ba271e13c0de03b3466745560755102ei0,1926827164341003
800051,1f839d477fde3dd1f86da4d1b620d74c031ba4c8dce113194a15503bef5a0d43i0,1926827164360003
800052,ed6bcfe1af9fea21d07a45e676d8710b249517c8c3ce0243035b223635f89667i0,1055836156613158
800053,47281553e925f9f6c657a2c8becfa4cfeac378a3890cbecf06faa4cb26e7087fi0,1926827164396003
800054,f8afdf49b8da9a69c96abe5c1e09ad605eccbef15e4a63528f84d013197a4a3di0,1926827164418003
800055,8216bbb854c1175a83f43762c35c1e43aa7d279888e42b97971da0b83892c534i0,1926827164442003
800056,b190dc45fc37991b2e817e9e581f5ef7de2f6f22f9caa22c2ea9e920e3d9b83bi0,1939862535936183
800057,0966cf9f30e2cf90935a442e72e93eb970a6277478118d295e0bce9eccd32408i0,1926827164466003
800058,579a170ef8e2ced00f59e54ca616295a230b27931e7ecd1c8605e371962e6145i0,1430418312807
800059,7df1583aaf592126dbcc11757dd16b26ba3a5d92bc4675286944a9a70d065eb6i0,1430418311670
800060,5f9599678ae3890a8aa7e8105288b8a79cfc3208ca7749991029dae70d7c39f2i0,1702180452100761
800061,9a3d326d62b4ea2137c4f6ad16f2f861804a0246cb3855288ea94bbb7f5605cbi0,45544455368
800062,89f910d0d0dc61071e2f69d6e043593c0d4a091c1b76224ae0ffa6bd373456cei0,1898905717735242
800063,446d9d9739dc0f9db6de7a50d1c3bd9db965ba61235c095bb62101ae65e22260i0,439525580472208
800064,a18f5cfac3e00d9997e14282091d2fecc90196fa0fbdc41166bc9aa8859dd6c5i0,1926827164575503
800065,383029271c991cf8fd195e22808f74d60637d806efe810da799cc7969dbdcd87i0,439525580494208
800066,05afa3c13458aec0605068c7547f584e9004dbd03999b999fc6df573eb13957ei0,1702735027206714
800067,dfb90460064717c0321c23b9ca01a06563d321d6ffb35dda7db013b1c44a098di0,391567460861
800068,811c5ae5bd7fea9dd5197f35f79a183039cb570d5a5ccb2d9f661cf6c43de20di0,391567460863
800069,1a876b20a6a30e25516017a6aa31c2a82a8589af08c1453fd8098d9541686e0fi0,391567460860
800070,f557bb007107617a7a00ab670c667daffbfbaf7a6e7e6f05a599dce1fe40f8ddi0,391567460862
800071,cba6c4a2b58bcf8bbdc04940f7a61641e006125cbb8426d648d6240e1c4c6c50i0,1864837255271978
800072,f141b94b3de843ecfdfd89c636d67ad0a0d0ab9533ad7d5d063d32e0bcd9eb74i0,1223145628277205
800073,1e894f4512b559ee12b0b8e566384edb47885f99b6ad1e4e5e10ae29dc8c5cddi0,715001607084792
800074,bb065f41aff91adf51636a5b398ac0adfc8e3ec5f61c8694db3df7cd9ced414fi0,256852680608636
800075,a8a7a1e80fc19eeb901bdde94e6e9e23b59e684e7b63d6912ba59aaa389e1e9ci0,256852680608462
800076,25f23f89947c034cdf57d4cc8533513b1d51bece3c7ca845ea79009a27ec1e94i0,256852680608635
800077,466668cd4bd15f522641a31bf4e3fabf0b7018aaf14b6a4d2e3b58ec96405a9fi0,256852680610731
800078,96dc4bb9332968452415b2c675e6f7f03372ed5a5121b9f9474a00db4e1cdad0i0,256852680608461
800079,313dbd1582069c44ef9e2aaf8438465dffdb3e86412960dadcbb1a25d7720865i0,1137557844720170
800080,6b14c2fc7984694cfe0870b89ef09b3ce35399bac744455e215c1cb2e9806089i0,45544455371
800081,f39fefb4554f708ba30921eecff426439693b51e15b71a926bfe3f1ece3d3ef2i0,918855868558819
800082,deece747baaaea63f530024a98aff6c0954e7e082189b404332d7241e32db890i0,1666437333886217
800083,80ee746abb457df1011fd92b2405b5b5e753336272f6307277436f4b58f984abi0,256852680608634
800084,3cc744b852347d2f1e38d246e1147670ffddf27e782c02ccabcc3f63ff9c02a8i0,256852680608460
800085,5ab55d4b0608cc9518430c90d2142b05c2cf4cb3d60af3d4179f361b30bfccfbi0,1158216733641569
800086,1f5b11d5cbedc77f7dd4ef5fe4e8f34b1d929d0fc1f4fefa45dc028c9a8abe26i0,256852680608633
800087,a45fd1a920895e585e36ae34a48f281c62c09a2b90beddb39d64d54b71f31a2ai0,1666437333893875
800088,90b618485a35d2ebf98f92ebdf65fcca823c4f4035ec78f7219069f241435b5fi0,391567460857
800089,8995a84b9d879a7f45e712a974738f833089202e92a801fbc607305e69451fe5i0,45544455365
800090,ea494924f380205a353b5f11084cf9b7234144079acc31efa60c1cd8e0ed5135i0,1894874149144765
800091,13cf319d9e600d8a16ee4d4b79944c06b4a7197535582ef1cafbb1920cc4cea8i0,45544455367
800092,53bb47d73d42eeed0ff24771fc0a88b07f823a6cd49e673b28c1d0e8ae6bc610i0,45544455364
800093,2dceecfe50218b480e6fa1915e54a8c2960c083efb2626db118cf0952471921ei0,45544455366
800094,a4b1b84f76298196587a20fb89ac3d49d13db1ce7a8bcd6b5fd30d77ae877c6ei0,256852680608632
800095,ed1c59355a9a222c14859c0a4eecd0b140f001fcec9989043b63f58c72ad945bi0,831761240939863
800096,73a9d5c118655c00044554477ad9bc8ed6b1010b1a595dae822f48183ecee8f4i0,1935367722788916
800097,0694b1f6cdc01f599e217661028eb7668896f9dfa42552159d926f3e8ac55334i0,1271741769898664
800098,73f5a9f8a7f04d694e549d9e6511aa97ee4a37079faf53cf82e264843123e1eei0,1271741769901790
800099,9c18a52245d08e02c5ddf5cb9d9f15474ecc88c76791b5306ba5ef4f0e28ee99i0,256852680608457
800100,2f45bf6b9c8b735c1b3513f8848569473c79cdd4cb9c5044a3270719f5d9225bi0,363967346795473
800101,1596b9cf2eafeeaa33a34a3d8ec09c5fa7378b9dd8498cc6141f5358e9129e4ci0,1317254346953338
800102,bf383f228f6b377409576fcd75cd7565b73ef21de2bede8454dc14b161e87effi0,1317254346956464
800103,f8a1d0e9eeb7c30f248812f9d6e3a985f420eab2aa04862dffcfef0f5457dd24i0,779811149906022
800104,7d0db2cfbef9de70740342b75893e5ff0b3358727735ff89a8bcb9834fbc48d2i0,1230466129344608
800105,7b8de5a0f0cb7ab48bf5d60ad4870e22380aa64453bb68d368d7406a5e7c1db5i0,681227035185370
800106,135827219da53a104c92c9a8841fd2dd1949c74b887e8c6b545caa3b2a1c9825i0,681227035188496
800107,4be838a084b752442d7bdeac7730f8fd8b4e61b24146b0063381b4687c70aa64i0,256852680608456
800108,0704886b067d0447cd7c84e4f59cc849e6b2d0beceb0729c3b75cba5a5483856i0,1943199889913491
800109,e1c3c9ee984031bc1af0e08b8333db3cce860c215b521c4ed40544af6b99a648i0,863226775075879
800110,bcdb5c873d9faf481d9fa973a8e18b26a9d6d5dd3626306a493df71a0ffc40aai0,1866655878011613
800111,afc90143111f9317c689c86372ab4924bae97c520654faeee1c03eee8b8ab052i0,1879510554086603
800112,9d5c9caede49421e868efd31ef0ebe48d127da8f88d832c93941298c866705dai0,1880568953323455
800113,fe586457a85e1692bbf500a124c12432e9de36259df3ce62559f9b495d684b4ai0,369481829341976
800114,95e49d95db6615d7fd9e42796ef47378d50dcb953c5caf08f0a8342f8c6c383di0,369481829343838
800115,0ae49931db986681a4a446fa8c70f66de763cc615414aa2791dcdc835a028228i0,1486942066102601
800116,00af3d6b7a88527dcbb30cef0b7d5de0d4dba8c6800abe60b15db4700b665365i0,369481829345700
800117,a1be9f50050492a9e154224c177eedd93ca725bf367f0609dbab9cf1c03198d3i0,1866655878022947
800118,887b4bcda69409993794a00ae0a1fb458c70fce38b51fc5ed6e67ca1abdbe299i0,1866655878025179
800119,5b327110eee14c2b1906d933af4cf3a7d14d22a61312a0f22e26e02e49b84455i0,52991777719925
800120,02233678362e468cbb11fc607bfa054388e6a1294fc06c07adbd9728b951a412i0,951135049527945
800121,cf99330e23f252fa559f33473d621a92a0336dac5e3f956a54d35237f6881b77i0,256852680608629
800122,6d22544afdee450ed9345699bf588f6be85349f6a6ae6a8be50dd124d605d492i0,1735324752188719
800123,5dac161ff80a7e3468fced4c41f0d6a6920401338ad3d94af8a6412cb4af3fb5i0,1129177315461107
800124,b505f62ea0537a52196e3e5299a0a8e52748d2372c7e681ec9c6e020389f7b15i0,1778835552967351
800125,e36f73a06ab3448ddf08b6b3f66ee65ab429eed7bc3eac5a056b6a8c0a2b5835i0,20242900924202
800126,4d45449bb850ae28738c571b713b9ab68d0f99205fed4457ebb6f045afe22ddci0,256852680608454
800127,9a7042d7744c51f2110069d13a8583994e57bda4a970ff484a0677dd7bbb0e34i0,1879510554147837
800128,355e43f27fa6f028ea9d31f9f2329d4eba9e1339fc76aea27e8cfcaf95a58280i0,703472107847196
800129,df436b3cb949676f9cb62b62057e4da36e5870c7e015799cf12ebdf9f03f05bai0,670676867706208
800130,b68ec6b379df938ed2a6bf009a1e295c34dee4042e795fe51f68100a7272e264i0,1899588895303046
800131,8cb52de014969428756987828c82f43ba7615a28f9096fbbd8a7f9d72069e549i0,1643081406141676
800132,81b3faab42696202c985eb3304a4845c0741f9d7db5abc0fe24515c1781222b1i0,1132295423330725
800133,540621b6ddaa6cccc102b053ce4ef1c02d1ed49e33622388f32fb92b291cbe09i0,1778835552969213
800134,dc52723df27438ea05d6ee3bacfe7c3f4c5eca6b678d9149491869f16adedfe8i0,1847303693869889
800135,492ca637132bbda96a0218ff32bdae6419f179af9bf43380509ba0136c4e74f2i0,256852680610217
800136,5d4ce733bb8dbb64c671d4bcb6fa7588689d797b299d2bd15baa6b6670011206i0,256852680610216
800137,f94eb92847525a603c8fa25e60aeddde744d168a847bcef74e627ce1164cdabai0,1430418309587
800138,f5c79892f1171f2c39a3069c43d3ed31b2f7eb82d2412bac8e86e131116dae2bi0,256852680610215
800139,bfb0d96d5c38906511a4a06ae2a6fd141bceb45bc0f80aad063b0dd368175986i0,1430418309893
800140,4351255b7f4d12884e410519f5dca4a626d6b2890d3e99324edd7d43d8397730i0,1430418306251
800141,b2bf8dc7ace7c2b45b882b0bc662823a61fd93497ad913fcbf674d664349bfa5i0,154500807899294
800142,63eb140d764c9290cf5f26b9c5060a7ea61f731ac3abda78674080901f77a98ei0,1430418310106
800143,512ce4e22e46ef0910e704fab493487b9dd9edd88d618446be28091a3500f889i0,154500807901156
800144,e1cfadf15d84b39f27007c202d5c72e1db4e289ed9c5789e775c0232c4e063cbi0,1430418310421
800145,ccc68671c50a17a2059717d2631b396841e811831bc20c88c31c2a33f4f6c7eci0,787488032652019
800146,1cb93352bba15d8c4cb30cd18a54336ca51685e89dd5ea815251c54ff8ae6d9ei0,256852680608627
800147,4a540b00e5280eb6fc63c7f5150191f4f3bf66a6e668b0e50c72122f4e26c0f4i0,45544455370
800148,95c3de6ca77e717319d6f59cac26647f2e316c21461f0a16a10d636ec0dea2eai0,962355900978814
800149,8d784594366d35d6792a4ad4ce0ec71440ee9aa63341c1244c80d108b0f602c7i0,222460848064222
800150,575f42ec09d1c18502a94bcd908f7d35d51bc75a301d59e33b0a899d8d40da22i0,1430418306353
800151,a23c99edb1967b7579511751d3765ba163112cea257dc78ab4044c745d4a6d7ai0,1635883434991961
800152,1b70aac44ad448fab401065b4da21a8fd6ab5626c2d1b7878f9869a890e223a1i0,1847303693871751
800153,a9fdc57e811ab7a5ab393fae014831739782ffd8aea7476ffdd8e3c78f7a95cei0,1936803708823734
800154,89f13c4ef3686faed7b53bb56b37f54b0f5426308eae2f73fbce6373121894f8i0,138752528655948
800155,5aee7322a6a94b66e6120b2d1a6032aa96c4ca9e897b94b479b44fdb2948a6bai0,120914838419021
800156,3ef5711802701dbcf89630dcbe1be9b45a04798f4058ed589804ca7b5991aca3i0,256852680608451
800157,d845732e69ac4490ea6cefc0dc5565d6b43077f9da2e86570f42d3a171a73bcdi0,1943312520432072
800158,6749082417fae52f4c98d8f2d807c10cdf3e81a96521eae71e12624444b7da59i0,256852680608450
800159,b455657f450b9b0a2ffd0abf718d82b769f02143bfaa612713aeb65716c91365i0,1756549509321785
800160,5e958f687e1a0bd42f39d588a6cb1402e57291fece425cca46cb7e927137d453i0,211021129003810
800161,62991f4fb266002fb1aad06530a714c8caa5cf1b90070dcb6807037399ebe087i0,211021129005672
800162,87f82436b3c9d3a0bc3db445e79f2029ee1b1288804c33bdff9665e1dc24eba4i0,1669702714899345
800163,b817c89ee4408a81bb900da731ba710599407e35996b1f369f0169cdbc17910ai0,1937659165650122
800164,25a4f21a64083f63be5907a54ceda7af2526c25c08789019486dceffeed24b2fi0,154500807872582
800165,bc18388df9b1a3dc51aeb047b994fdeda798e768d80a4bf300121a1f92da57afi0,154500807874444
800166,56ec183895b1d5a2c0e715cd66ee66750baf279be1875568913380eb34030cebi0,821215485870132
800167,17fddbfe3058dd20f74da26a141eea5120fb5d6143d0975039e34ab0b48061cfi0,154500807878168
800168,269200fa3dae9d455f180987f8720d5c01278dbc8070e95391aace85442bce6di0,670676867708070
800169,f55512ecbf51889dcee9464c3437fffcdb72d5a800ea7b1b0cadb84c891403a7i0,154500807880030
800170,414143f803efbd5c828c53c446b1a0534be3e1ceb328d3a5976799908c2efcafi0,1158216733667569
800171,f39dfc7b32e7db3842b984e2d6fb613b3745d84f0b37dd30f2aae645eb257d94i0,1158216733668115
800172,e7a9046b5ba3663b14cd4391e9f25e19e4a0c2f8b97a3be1a69acad30b21ef67i0,931185993084689
800173,5b1dc9a4d2005541a3993329c307be0c8afa0b29c7dc45c4a510c7c9c85b89d1i0,1847303693873613
800174,5411d4b7e450adac1219bcab8408109c657e4166f1dde5c625e3d7cc410c2413i0,1847303693875475
800175,96a265b131f78ab5666725b60250f91d2c4634022d2ceb271201f40d3b261d13i0,1778835552971075
800176,97f1b62e042e3e4cdf8d63bdbb09347f4b913f53b67ea5ee5e085e6377d038c1i0,1778835552972937
800177,9332499488a65135fc86ab94999b455f5872b5618fe34da11ad7c20816c7a1c3i0,670676867709932
800178,d1d4a01357c25b183e2ff8738cd679ab1d13ba163afc0e82e76459fb03608449i0,1778835552974799
800179,72beed27d72d1f036a5165d4b57c22a9dc1c9afc240270b2eb867ca660c2b973i0,1778835552976661
800180,56353abb7f157525fe94d5f87e0298dee36048e3fe852979e7c9a8bb009622a3i0,670676867711794
800181,b77524ce32b10afa092c4ebc589ab4cf694621b7e4d0a1f22cfecced86a84197i0,1937255136017114
800182,c63c98b15ac398a527fc2874c88e123a68a59a47d07b600849c5187c305546d0i0,318977689520992
800183,6d3f0d802f6ce6de5b5819b53b96cc26a56875cf313678406c48124aee2ef20bi0,678201110370814
800184,f827b58549116549f748a8ba6a5cbbc18c53f87d3733d2ca11835645d1de251ei0,1941352824481414
800185,dd8b462ee404a83efcabb84b954c8c8f324fa4b9b94c2a42b7f99c1017681af5i0,435817774335351
800186,5e55da9ba574749a616509d30ab96716507ddd6a53cca9de3f0c21fc0bd2cf4bi0,435817774337213
800187,205de2b538008e5de33da941503133c596a5ca7709f2f28b7c7a260695800eb2i0,186166828662680
800188,2c41634f67712e6b02db4e7d807e7907124086227c20498568043dd63fbca879i0,435817774339075
800189,ccbe8d7c31fff4cf8d3136468671442e3ad47847d0bd724c3aa5c680fe610e0fi0,186166828662679
800190,7b17323307e39a4bb9a2bc7e195d98d1ee7ded642915dde040a8523ef0aa3041i0,435817774398357
800191,e66848d748862375c395029afb28308b2bda7fd16fe67e796e37edc9335b60a4i0,435817774342799
800192,5b192283d22f85a722278ab5f02ebd84141fbc7b3d0c50fa322dc0aa4378f28bi0,435817774344661
800193,376fef136b1461094a0a5a447d0e7bcf57a8bf8d564063fec28f329e3ebf2876i0,45544455363
800194,f2d1618957f495f294a763f7fdc633aa758f730d0f85ced43a8a4663f4f73760i0,1575159096271856
800195,9828cffcb1e7e298afee7268c1c6ee67f9233316b1ac6ab26596073424984399i0,703472107849058
800196,0d331d452516cf3cf7aa85763058941d6e8cbeb2032c4da1fe02ea72bcdf80d6i0,703472107850920
800197,47916fca6f7d68c69ee5d3616013e1b3fb502155cba592bc79e60dbd48d9b422i0,1937659165711764
800198,a3011b86b29a3f4cb265af1db8ba82cd6a2560c3b7ef10d4ce0a8d19f6813a2ci0,703472107852782
800199,8f2c7e3829c939d05899b02505e908c18394952b9f89eb8e96875adf475c6002i0,1357353469179959
800200,d0775da8970aa661b94739449733046f4117ead2f04281e7913dd57c8ac00798i0,703472107854644
800201,7ba16c43b1a4f7802539951086ddfa68d6c934d32bfcae867f44f532c6f7847ci0,45544455362
800202,0c67a17d276fb21bac3e0af15b61ed4f94df75af7baeeec2752bc5d289b55e2ei0,908291561603234
800203,7b78b0354d0e692bd39d50be2d95bb4f5961842e7434b6de2d007280e96ed84ai0,1759374082553452
800204,4d2a8c34168d8d25d6583934baeafaa12eca52a5c3288f6db82102e4f31b0352i0,236225532796438
800205,27bf7c34a11e83a6228bce51e52f950a1923b3ec4e8af7c61b4b3647fd062076i0,391567460855
800206,5218204019025cf6f6946cf2080c5a3d30ff325a29162351f65572bb157b91dbi0,1801503180826170
800207,ce5d3469dac95f7417803bb02bb4d358973607f733bd23ef1edd372f8e1433b4i0,1801503180828032
800208,657b3a784fa850b9550b0ed34867530c0dc085a3aba803f0c37d24421c62c189i0,1735324752252719
800209,4a99c531e2b9b7409cade635103d5ab6b91a7964c8951b708c5bc8872ef8bd2di0,1937659165713626
800210,ff87392fe00dfc7a1562d3105900c12fcf7b5afae13414cbf82d7938f73d764ai0,1937659165715488
800211,726899f8203650e6a5583aff1283d930a42c7d6881eaae1f1a324a791c9627edi0,391567460854
800212,6616b8a15eb924757b8d43f2b0c7e836754230788f8c33a3370b5ceabf05edcai0,1467886048360896
800213,5c5e7eb3f3bb7c8d37deb48e3bfdcdb26d2f84751bf1dbe8bb9267d3c078c035i0,1430418309791
800214,3880ecb84faf01f7e6044215666fcdd687acaa4a50036e97a37c4dee18733268i0,45544455361
800215,21ed1e5a5c13311a90ff60e025cae6e1af89eae507bb90d78dfd5c491a4bf00ai0,391567460856
800216,56aa8b9c71025312e7cfe5f71a1dd7162e45015642fd5611cc27c5b8a3f82b95i0,831403169285863
800217,c64cfde7d3a62bec28e0cffb438d9b21a9e57b7208f9bd97e05f7105ef403e3di0,831403169287725
800218,a3b11491293062e51cc40d0aeae3366ddb2a98827ebb38057b77d1c1eada06e5i0,831403169289587
800219,6a0ea60b0f6f795e6b9614a164bfe28d18b7667580c0277d042408faea16d3e8i0,831403169291449
800220,1e1f073cb77423635cad3c25f81544eb36250e32237126993a0dcce53f37529bi0,1187162426986874
800221,3ce439bd42f6a363dbd825421863d9d3ab43e7d6f670773d33b5863b51fbf674i0,1690917488646046
800222,3460ea9ec91ea2520b646f68a6d597f6744d7384bd04f5db5f9185e2c48bf599i0,1221992848921528
800223,c5bb4aa8c2df18ac699ebc7b03a46aec197986771f149e2b155daecb5a66602ai0,1256588974225944
800224,09f700790f7ef1c714ac98f3c99d95086a4f7d8d606ee2a6e3c0dbe36e0f2c1bi0,1462682811788539
800225,c915b49afa10da57f8f1a0e9b989b7c001a6ab932d4b8165c483c74be56e1da3i0,1187162426996874
800226,affcd51c324e0cd05453bcd40df90771e4eb229e0b86763231b96429bfeb70f3i0,1937659165719212
800227,20370b9e2b6456226e62899a9bd71c7901c101ff9faca29b53d724a7b2913136i0,1937659165721074
800228,752cf30ef30a9a5bae2fb3892634312c80d352776aec4196b559da5b5833677bi0,1467886048362758
800229,14ac1d4ff0438eeea3e38e4cc683866e0aa068cc7ded4f88cfbae7d5eec80123i0,974679405547921
800230,ae9df150ce5836453eee4da71f1e19e39ef753a5f365b99c397847818f0f49b5i0,256852680608626
800231,c15a91aeeafe6afe5770ec76f9a7e7b65fe41770ccc060a4ffd601a247788873i0,778706050607877
800232,12af84888d22efbbfc50ceddfc00ba435d0cb733a076e421064ff88de42d2ea7i0,256852680608448
800233,9941c013cae2e3a20c2744550f4f4b38f6cc1a8eb2591202c120f4d3d661a64ai0,991725858527199
800234,e129972a85d8bb79fd44cede992301f03a30f3aef932e8bef24e2ff9e6a2afcci0,391567460853
800235,eb483d60f5e1d98b6971faa8df0e7b4f8847a0cd10ad0a9abfaa131b9a9f9fd0i0,256852680608625
800236,748e26aa01517f6ec2e43ae411320e0bb9bb27400a8e56ab9db9de4b8a5c4aaci0,991725878527199
800237,864df46dc63a84f33f05dbdb45062fb8c3e95bfeb6c9044f6f58c95c14cd51bfi0,45544455369
800238,cedbf4ad2de31cb846af0e581dd7b82e53fd2a992c6febc2aa1752eebf1c4b95i0,45544455360
800239,f24422ef36d0eb05aa5c20d067473704eeefeb4339acee1727be7b63e64a3fa5i0,1869457536553983
800240,51229f4fc074cb91156dfb509b8d79674fad371511b8489dd6a1b2a65e6ba46bi0,256852680608624
800241,d6c24716cbc3fd6756cf761fbe9515b00d1d5303e4fd4161c2acaa233f5124b1i0,898326636623898
800242,fdc97a25ac5484a0e2f065ba64ad87c60f9898fd9828b034cc6a499d74e6ad8ci0,256852680608623
800243,97ab84fc93b27ec379e692fe907f4cb50141dcd4646b45482cb6699b2faaea8fi0,256852680601653
800244,c675cc3c2cd6ee5d44f7738a791cc10c75b42fda433a3f43482a590dac984cddi0,1626440795318895
800245,1a63626b1c09fa265605b7a43c544306b03ca78c6c2efaebcad9588f2fcbd0cei0,1727882506335591
800246,1f8317e23e44b20c069423fd5715b52ed23f8bd100c92c77da8aa8778548df7ci0,256852680608447
800247,46a77c18cf2a2a0206dd463a552eca339bf64ae1c4203fa4da37963a7e413f80i0,1924882211907695
800248,64419ce6af966d65780b33310ab9b807c84c6526c0bebb01bb74341e5678f3aei0,658163464361856
800249,37fe49f47213d8a250d1912b7fa7167b3ca0b11716345f9afd5b7115162f88a1i0,811972939279118
800250,ee24bb18c27aa8fa34f0dadfc8fd29e501c4f659af412240af42a5d926a2076di0,908291561606958
800251,b9317984a0b7ce6967c56f8e85fb201e7055dced5704754feac08764bbcb46bfi0,391567460850
800252,f0bcb2ed110c738010fd8e5781fc1c585314b02470c193ea0373b0c20861f9e8i0,1869457536561255
800253,b8720e77470cb3725c9c3dc49b1588bf17b73800f223ecbaa1c331364d9a53c4i0,1727882506340439
800254,ae772b6c559fb4967b08cda29892478b3527a529c2d43c432a5e7949e815709ei0,256852680608446
800255,7983d85f336505e457c720c4c665873998c4979a20887eb2cb21df398628e834i0,45544455357
800256,764b68f60165b20339c8c11e0daa66bad28bba1e926f80ccdd15b9159e25e213i0,1519785179213779
800257,5670267d05ebca143a6118f4f2d580625212d18c76e336dd1b25a3d76e6058cbi0,836943474349638
800258,82c008e672e4981404a34131aec211b948382c8ab244a9ea01ea89acce67f438i0,45017777458
